provider,dataset_version_id,dataset_name,split,doc_id,page_index,image_name,section,field,score,matches,precision,recall,f1,accuracy,string_similarity,numeric_mae,date_mae_days,gt_value_preview,pred_value_preview
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,14,page_0014.png,facts,scale,1.000000,3,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,14,page_0014.png,facts,value_type,1.000000,3,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,14,page_0014.png,facts,value_context,1.000000,3,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,14,page_0014.png,facts,comment_ref,1.000000,3,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,14,page_0014.png,facts,note_name,1.000000,3,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,14,page_0014.png,facts,note_flag,1.000000,3,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,14,page_0014.png,facts,note_num,1.000000,3,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,14,page_0014.png,facts,note_ref,1.000000,3,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,14,page_0014.png,facts,path_source,1.000000,3,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,meta,entity_name,1.000000,,,,,,,,,אילת - התאחדות ישראלית לספורט תחרותי לא אולימפי (ע״ר),אילת - התאחדות ישראלית לספורט תחרותי לא אולימפי (ע״ר)
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,meta,page_num,1.000000,,,,,,,,,10,10
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,meta,page_type,1.000000,,,,,,,,,statements,statements
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,meta,statement_type,1.000000,,,,,,,,,notes_to_financial_statements,notes_to_financial_statements
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,meta,title,1.000000,,,,,,,,,באורים לדוחות הכספיים,באורים לדוחות הכספיים
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,facts,value,1.000000,6,1.000000,1.000000,1.000000,1.000000,,0.000000,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,facts,path,1.000000,6,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,facts,fact_num,1.000000,6,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,facts,period_type,1.000000,6,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,facts,period_start,0.500000,6,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,facts,period_end,1.000000,6,1.000000,1.000000,1.000000,1.000000,,,0.000000,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,facts,currency,1.000000,6,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,facts,scale,1.000000,6,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,facts,value_type,1.000000,6,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,facts,value_context,1.000000,6,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,facts,comment_ref,1.000000,6,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,facts,note_name,1.000000,6,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,facts,note_flag,1.000000,6,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,facts,note_num,1.000000,6,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,facts,note_ref,1.000000,6,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,15,page_0015.png,facts,path_source,1.000000,6,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,meta,entity_name,1.000000,,,,,,,,,אילת - התאחדות ישראלית לספורט תחרותי לא אולימפי (ע״ר),אילת - התאחדות ישראלית לספורט תחרותי לא אולימפי (ע״ר)
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,meta,page_num,1.000000,,,,,,,,,11,11
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,meta,page_type,1.000000,,,,,,,,,statements,statements
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,meta,statement_type,1.000000,,,,,,,,,notes_to_financial_statements,notes_to_financial_statements
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,meta,title,1.000000,,,,,,,,,באורים לדוחות הכספיים,באורים לדוחות הכספיים
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,facts,value,0.964286,14,1.000000,1.000000,1.000000,1.000000,,0.000000,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,facts,path,1.000000,14,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,facts,fact_num,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,facts,period_type,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,facts,period_start,0.500000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,facts,period_end,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,0.000000,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,facts,currency,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,facts,scale,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,facts,value_type,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,facts,value_context,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,facts,comment_ref,1.000000,14,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,facts,note_name,1.000000,14,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,facts,note_flag,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,facts,note_num,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,facts,note_ref,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,16,page_0016.png,facts,path_source,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,meta,entity_name,1.000000,,,,,,,,,אלת- התאחדות ישראלית לספורט תחרותי לא אולימפי (ע״ר),אלת- התאחדות ישראלית לספורט תחרותי לא אולימפי (ע״ר)
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,meta,page_num,1.000000,,,,,,,,,12,12
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,meta,page_type,1.000000,,,,,,,,,statements,statements
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,meta,statement_type,1.000000,,,,,,,,,notes_to_financial_statements,notes_to_financial_statements
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,meta,title,1.000000,,,,,,,,,באורים לדוחות הכספיים,באורים לדוחות הכספיים
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,facts,value,0.423177,7,0.500000,0.500000,0.500000,0.500000,,73458.500000,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,facts,path,1.000000,14,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,facts,fact_num,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,facts,period_type,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,facts,period_start,0.500000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,facts,period_end,0.464286,13,0.928571,0.928571,0.928571,0.928571,,,365.000000,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,facts,currency,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,facts,scale,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,facts,value_type,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,facts,value_context,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,facts,comment_ref,1.000000,14,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,facts,note_name,1.000000,14,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,facts,note_flag,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,facts,note_num,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,facts,note_ref,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,17,page_0017.png,facts,path_source,1.000000,14,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,meta,entity_name,1.000000,,,,,,,,,אלת- התאחדות ישראלית לספורט תחרותי לא אולימפי (ע״ר),אלת- התאחדות ישראלית לספורט תחרותי לא אולימפי (ע״ר)
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,meta,page_num,1.000000,,,,,,,,,13,13
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,meta,page_type,1.000000,,,,,,,,,statements,statements
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,meta,statement_type,1.000000,,,,,,,,,notes_to_financial_statements,notes_to_financial_statements
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,meta,title,1.000000,,,,,,,,,באורים לדוחות הכספיים,באורים לדוחות הכספיים
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,facts,value,0.916092,28,1.000000,0.933333,0.965517,0.933333,,0.000000,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,facts,path,0.917203,27,0.964286,0.900000,0.931034,0.900000,0.915447,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,facts,fact_num,0.965517,28,1.000000,0.933333,0.965517,0.933333,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,facts,period_type,0.965517,28,1.000000,0.933333,0.965517,0.933333,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,facts,period_start,0.482759,28,1.000000,0.933333,0.965517,0.933333,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,facts,period_end,0.898851,27,0.964286,0.900000,0.931034,0.900000,,,26.071429,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,facts,currency,0.965517,28,1.000000,0.933333,0.965517,0.933333,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,facts,scale,0.965517,28,1.000000,0.933333,0.965517,0.933333,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,facts,value_type,0.965517,28,1.000000,0.933333,0.965517,0.933333,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,facts,value_context,0.965517,28,1.000000,0.933333,0.965517,0.933333,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,facts,comment_ref,0.965517,28,1.000000,0.933333,0.965517,0.933333,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,facts,note_name,0.965517,28,1.000000,0.933333,0.965517,0.933333,0.933333,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,facts,note_flag,0.965517,28,1.000000,0.933333,0.965517,0.933333,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,facts,note_num,0.965517,28,1.000000,0.933333,0.965517,0.933333,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,facts,note_ref,0.965517,28,1.000000,0.933333,0.965517,0.933333,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,18,page_0018.png,facts,path_source,0.965517,28,1.000000,0.933333,0.965517,0.933333,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,19,page_0019.png,meta,entity_name,1.000000,,,,,,,,,אלית- התאחדות ישראלית לספורט תחרותי לא אולימפי (ע״ר),אלית- התאחדות ישראלית לספורט תחרותי לא אולימפי (ע״ר)
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,19,page_0019.png,meta,page_num,1.000000,,,,,,,,,14,14
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,19,page_0019.png,meta,page_type,1.000000,,,,,,,,,statements,statements
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,19,page_0019.png,meta,statement_type,1.000000,,,,,,,,,notes_to_financial_statements,notes_to_financial_statements
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,19,page_0019.png,meta,title,1.000000,,,,,,,,,באורים לדוחות הכספיים,באורים לדוחות הכספיים
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,19,page_0019.png,facts,value,0.464625,8,0.500000,0.500000,0.500000,0.500000,,20323.800000,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,19,page_0019.png,facts,path,1.000000,16,1.000000,1.000000,1.000000,1.000000,1.000000,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,19,page_0019.png,facts,fact_num,1.000000,16,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,19,page_0019.png,facts,period_type,1.000000,16,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,19,page_0019.png,facts,period_start,0.500000,16,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,19,page_0019.png,facts,period_end,0.468750,15,0.937500,0.937500,0.937500,0.937500,,,365.000000,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,19,page_0019.png,facts,currency,1.000000,16,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,19,page_0019.png,facts,scale,1.000000,16,1.000000,1.000000,1.000000,1.000000,,,,,
asafd60/FineTree-27B-3.0,,,,דוח_כספי_2021_-_אילת_-_התאחדות_ישראלית_לספורט_תחרותי_שאינו_אולימפי_ע_ר,19,page_0019.png,facts,value_type,1.000000,16,1.000000,1.000000,1.000000,1.000000,,,,,
